Cod. Municipio|Departamento|Municipio|Actividades primarias|Actividades secundarias|Actividades terciarias|Valor agregado 2022|Peso relativo municipal en el valor agregado departamental (%)|% Act. primarias municipio|% Act. secundarias municipio|% Act. terciarias municipio|Valor agregado 2021|Crecimiento 2022
15676|Boyacá|San Miguel de Sema|15,187534137464883|4,431081138843965|36,0517886564781|55,670403932786954|0,15416410813168302|27,28116389419661|7,95949162537743|64,75934448042595|46,816327645279394|18,912368254497935
15681|Boyacá|San Pablo de Borbur|19,577194328062753|8,200788723142928|74,5976032627728|102,37558631397847|0,28350146296059986|19,122913023443814|8,01049255824695|72,86659441830923|82,18695259491706|24,564280681590823
15686|Boyacá|Santana|48,67788446733392|11,30734075434332|81,91972103832845|141,9049462600057|0,39296732076995006|34,30316261009235|7,96824991119437|57,72858747871328|117,36126932974759|20,912927297418893
15690|Boyacá|Santa María|12,095599695700324|79,71659943469736|925,4179685414701|1017,2301676718678|2,8169434831676674|1,189072058625974|7,836633435394916|90,97429450597912|806,5626058925392|26,1191828433708
15693|Boyacá|Santa Rosa de Viterbo|19,454300860222908|13,576925259214226|133,0162670384392|166,04749315787632|0,459823566595491|11,71610633213592|8,176531304995626|80,10736236286846|133,26998231102235|24,59481893706461
15696|Boyacá|Santa Sofía|53,262590217779234|8,437310207505483|38,39625232478553|100,09615275007025|0,2771891889765704|53,21142596835906|8,429205294805461|38,35936873683548|76,49770673384053|30,848566609109085
15720|Boyacá|Sativanorte|28,270646173842916|2,57260076788465|22,833929827891005|53,67717676961857|0,14864440526973333|52,66790817851691|4,792727417327114|42,53936440415598|40,489042114306585|32,57210832027076
15723|Boyacá|Sativasur|36,863373518416495|1,3890691606606875|14,406240139816273|52,65868281889345|0,14582396208163254|70,00435929094347|2,6378729704236017|27,357767738632926|30,874330249113868|70,55813808432274
15740|Boyacá|Siachoque|168,2551558435797|19,619444003242073|61,86304025157853|249,7376400984003|0,6915807652332535|67,3727659864507|7,856022021955409|24,77121199159389|198,17118850813154|26,021164821420474
15753|Boyacá|Soatá|22,619510077448542|11,138959371961473|104,86834764375138|138,62681709316138|0,38388942976062385|16,31683576940784|8,035212526358272|75,64795170423389|107,40398679898104|29,070457461339384
15755|Boyacá|Socotá|226,973148239127|8,501843243546624|79,87052818560858|315,34551966828224|0,8732640210708289|71,97601807626258|2,6960406009541122|25,327941322783293|138,72099407900697|127,32357258677136
15757|Boyacá|Socha|124,72588929130117|9,240904838231812|100,65080442704581|234,6175985565788|0,6497099046944441|53,1613527964839|3,9387091569788346|42,899938046537265|154,83677416689085|51,52575983254222
15759|Boyacá|Sogamoso|59,77799751431106|1176,0060359426557|2434,3258648858373|3670,1098983428037|10,163375496725182|1,6287794962571318|32,04280167396807|66,3284188297748|3125,540156533125|17,42322013273123
15761|Boyacá|Somondoco|31,04635324665813|5,605875243834465|30,146764694230384|66,79899318472297|0,18498172243999478|46,477277226026324|8,392155295413248|45,13056747856043|48,61820398440611|37,3950243125974
15762|Boyacá|Sora|27,01986780149484|4,375894529810685|24,08050249578601|55,47626482709154|0,15362649245138096|48,70527582509453|7,887867980026189|43,40685619487926|38,98459394978644|42,3030464253314
15763|Boyacá|Sotaquirá|41,986978882827685|16,887622639850534|82,97807295831585|141,85267448099407|0,3928225682331891|29,599004062805495|11,90504352606563|58,49595241112888|120,86181192284222|17,36765503031872
15764|Boyacá|Soracá|57,486857620364226|10,537164702621002|63,97498565829159|131,9990079812768|0,3655355072377275|43,550977010765386|7,982760525075787|48,46626246415884|106,43756929732476|24,015428812121996
15774|Boyacá|Susacón|11,374310916031765|3,7380095970133214|31,980918261175503|47,093238774220595|0,1304119719236365|24,152747214018756|7,937465534987907|67,90978725099333|31,416730147736192|49,89860037236884
15776|Boyacá|Sutamarchán|206,56474378208694|23,806988129004388|69,60109380919909|299,9728257202904|0,8306935081114699|68,86115210139006|7,936381594512568|23,20246630409736|236,40274744441183|26,890583533013547
15778|Boyacá|Sutatenza|33,57572785461885|6,37967972387221|40,05846898122296|80,01387655971402|0,2215767633531048|41,96238114967649|7,973216644629237|50,06440220569427|61,21971586104274|30,69952291404048
15790|Boyacá|Tasco|84,57585998341855|5,487357017257429|54,502929645123764|144,56614664579973|0,40033679458463545|58,503226340145275|3,7957413575544448|37,70103230230029|73,37273769480721|97,02978406928256
15798|Boyacá|Tenza|49,1260357763814|9,353131539998694|42,01799272011547|100,49716003649556|0,27829967006344564|48,88300899104141|9,30686154375119|41,81012946520741|76,41072863931237|31,5223160753777
15804|Boyacá|Tibaná|287,964273677704|31,697799328016096|83,77226191998773|403,43433492570784|1,1172021404517019|71,37822657824412|7,856990985621792|20,764782436134084|308,8855592064091|30,609645838482756
15806|Boyacá|Tibasosa|102,32127345323141|701,5361177695834|206,74715120617563|1010,6045424289905|2,798595608278594|10,124758909880018|69,41747125769291|20,45776983242707|838,9285745970855|20,463716820511955
15808|Boyacá|Tinjacá|23,39630026092076|4,8051538166099315|31,627613614662234|59,82906769219292|0,16568040124610736|39,10523958235394|8,03147032364162|52,86329009400445|47,076205307959256|27,089826592453736
15810|Boyacá|Tipacoque|8,293391917725323|3,6541084347857185|33,9049916244729|45,85249197698394|0,12697605966325173|18,08711273945212|7,969269012946843|73,94361824760104|36,68556842341934|24,987819318379746
15814|Boyacá|Toca|129,37991391403247|19,118108478091468|94,71496424930659|243,21298664143052|0,6735125043620647|53,19613713916419|7,8606445906103435|38,943218270225465|180,2419778264668|34,936927331984165
15816|Boyacá|Togüí|35,244720002613896|6,679826413275515|42,653904009780994|84,57845042567041|0,23421711458705582|41,67104011155632|7,897787651177067|50,43117223726661|69,2612988644142|22,115022115367843
15820|Boyacá|Tópaga|63,21810989963804|3,6445022577807746|34,28692177134558|101,14953392876438|0,2801062428950609|62,4996551582334|3,6030835894384383|33,897261252328164|59,838644371476065|69,0371414513201
15822|Boyacá|Tota|30,296090498957913|6,5013305213589945|44,6509298869314|81,44835090724831|0,22554915160256675|37,19668987952681|7,982151202499575|54,82115891797361|61,75784404473669|31,883410386295274
15832|Boyacá|Tununguá|77,5853081315148|8,157649279289782|17,212609671757757|102,95556708256234|0,2851075626402465|75,35805039983649|7,923465928508736|16,71848367165477|99,56504611764986|3,405332591224952
15835|Boyacá|Turmequé|89,20474567381568|13,339844302096436|65,57604933043757|168,1206393063497|0,4655645834451602|53,05996101482023|7,934685685907102|39,00535329927266|139,81054490835695|20,248897832813295
15837|Boyacá|Tuta|70,8675511923076|825,7752703469746|212,09451643057065|1108,737337969853|3,070347811141916|6,391734883039947|74,47889072257688|19,129374394383174|918,8817394283732|20,661592280589545
15839|Boyacá|Tutazá|25,283827291616337|3,823335250135784|19,477519888229782|48,5846824299819|0,13454212124492929|52,04073800020051|7,869425215747381|40,089836784052096|38,67747477035224|25,61492889195527
15842|Boyacá|Úmbita|53,49405564970289|10,187399754204417|70,14646451490296|133,82791991881027|0,3706001835788878|39,97226862836713|7,612312707531308|52,41541866410155|96,97566184272034|38,00155356078789
15861|Boyacá|Ventaquemada|220,77563582511144|34,36257982692025|178,748107174478|433,88632282650974|1,2015306745365621|50,88328997947902|7,919719525397484|41,19699049512348|305,22159478276944|42,154529772152195
15879|Boyacá|Viracachá|19,691893931978832|4,154434564209838|28,28630288555712|52,13263138174579|0,14436720508132092|37,77268365332109|7,968971552171662|54,25834479450725|41,62354684167422|25,24793136934138
15897|Boyacá|Zetaquira|37,8292883308718|7,283169851000675|45,764721771210304|90,87717995308277|0,25165974031559535|41,62682903497|8,014300019829799|50,35887094520021|77,17712151879853|17,751450384097623
17001|Caldas|Manizales|264,5040571968641|2258,4878041237926|7279,255999682499|9802,247861003156|44,802544906325245|2,698402049688579|23,040509035778047|74,26108891453337|8630,443440183926|13,577569089477247
17013|Caldas|Aguadas|406,45051312665703|65,3778823060839|203,43192784843856|675,2603232811795|3,0863717574030654|60,19167706339683|9,681878240439792|30,12644469616338|454,7307623555265|48,49673239243801
17042|Caldas|Anserma|183,27451737111875|32,467588383968966|343,19192613028395|558,9340318853717|2,5546861718160065|32,79000864429478|5,808840852730102|61,4011505029751|502,3675373134928|11,259982059027763
17050|Caldas|Aranzazu|147,441881580265|16,860853269194557|123,87262690224269|288,17536175170227|1,317145798479724|51,16394430253337|5,850900356888321|42,9851553405783|171,1406327589553|68,38512111707902
17088|Caldas|Belalcázar|152,16903001629922|15,077997948267978|107,74185197400965|274,9888799385768|1,2568751389364816|55,336430349579445|5,483130063890544|39,180439586530014|212,083606502201|29,660601530615228
17174|Caldas|Chinchiná|257,73740043273443|762,5972322284861|878,8935259467611|1899,2281586079816|8,680687947293288|13,570639170685011|40,153007882287476|46,27635294702752|1568,7412651183135|21,06701091111689
17272|Caldas|Filadelfia|57,116766738789366|17,78930115348677|107,76312652061206|182,6691944128882|0,8349151033248953|31,267870273565677|9,738533752591866|58,99359597384245|145,43865077477275|25,598796083285258
17380|Caldas|La Dorada|51,596757039423395|105,02039889482947|1465,812124969607|1622,42928090386|7,415539960401821|3,180216089953621|6,473033994820551|90,34674991522581|1363,8103133727268|18,962971976034115
17388|Caldas|La Merced|23,72601042734385|4,756799007786599|60,513539222417144|88,9963486575476|0,40677025961478824|26,65953242490887|5,344937269382213|67,99553030570891|69,13332069348846|28,73148253954769
17433|Caldas|Manzanares|173,56382884202205|24,645239099685412|176,36358908944234|374,5726570311498|1,7120367210957481|46,33649188856525|6,5795617050701845|47,083946406364575|277,8346906644052|34,81853404821711
17442|Caldas|Marmato|397,88970247563947|5,797960327228681|93,72257728671592|497,4102400895841|2,2734830759726323|79,99226200167875|1,1656294663705482|18,84210853195069|383,13811006017374|29,825310254692063
17444|Caldas|Marquetalia|68,32795577316057|14,050092167143944|121,54267127395222|203,92071921425674|0,9320481699176184|33,50711788210658|6,889977742958872|59,60290437493455|166,50056799451107|22,474488628158483
17446|Caldas|Marulanda|15,321210774874872|3,128950346921029|33,20931490821481|51,65947603001071|0,2361168608967337|29,65808396115801|6,056875886823392|64,2850401520186|41,638444558276944|24,06677669649351
17486|Caldas|Neira|297,3673147393077|28,852899764140304|216,59347435985472|542,8136888633028|2,481005889252972|54,7825747287287|5,3154333348815666|39,90199193638973|308,26289032401337|76,08791259069633
17495|Caldas|Norcasia|13,97134035661816|4,746010456472433|69,28120136654553|87,99855217963612|0,4022096912489494|15,87678434538073|5,393282433538395|78,72993322108088|67,43672417391484|30,490549856327085
17513|Caldas|Pácora|350,66247660866566|31,040667463914353|149,0194782073663|530,7226222799463|2,425741978235041|66,07264546256664|5,8487552934084235|28,078599244024925|357,36094254958005|48,511647214024855
17524|Caldas|Palestina|164,68052588744678|23,113600931676622|280,3706989423536|468,164825761477|2,139812819178595|35,17575794370956|4,937064824142226|59,88717723214821|353,1824188851215|32,55609586663923
17541|Caldas|Pensilvania|79,65717995774521|21,94377255839077|186,70970037585099|288,31065289198693|1,317764165559804|27,62894092144007|7,611155653902185|64,75990342465776|232,61346460360423|23,94409471665626
17614|Caldas|Riosucio|95,44203408093512|61,19401979371065|469,86399047828695|626,5000443529327|2,8635060823757303|15,234162382144826|9,767600233279088|74,99823738457609|501,20194195644285|24,999524524463833
17616|Caldas|Risaralda|232,01975704805886|18,667471497378305|109,89184186787794|360,5790704133151|1,6480770761514176|64,34642942035026|5,177081264306508|30,476489315343237|252,06464166307222|43,05023823820997
17653|Caldas|Salamina|103,7685073149907|45,83108226514305|196,43510481555498|346,0346943956887|1,5815999712154583|29,987891097512904|13,24464945492878|56,76745944755833|297,6699914265405|16,247759049330888
17662|Caldas|Samaná|80,33392927070464|19,266181872929323|190,22081358921142|289,82092473284536|1,3246670742528202|27,718471102373243|6,647615899607227|65,63391299801954|238,15544005288268|21,694018271633976
17665|Caldas|San José|85,0146329373503|8,197668790935875|55,98676452744273|149,1990662557289|0,6819352010570362|56,98067358654527|5,4944504658527675|37,52487594760196|111,58715187092571|33,70631273778666
17777|Caldas|Supía|99,95051700710424|39,890791562442104|301,2730921699814|441,11440073952775|2,016175068025357|22,65863840299417|9,043185054844104|68,29817654216173|347,0618745257443|27,099642201352438
17867|Caldas|Victoria|67,93636558651228|9,572728088738451|93,60519429860247|171,1142879738532|0,7821017872402445|39,702333680570945|5,594347615320816|54,70331870410824|141,87434414313879|20,60974731359031
17873|Caldas|Villamaría|160,28162346069738|50,75999088583212|607,9586566523031|819,0002709988327|3,7433552936053363|19,570399319309363|6,19779903417205|74,23180164651859|643,8951133383978|27,19467100046289
17877|Caldas|Viterbo|93,98332168586123|13,374370874919714|129,5513752077636|236,90906776854456|1,0828260311231943|39,67063083363321|5,6453604756007945|54,68400869076599|193,2581813436709|22,586824589459063
18001|Caquetá|Florencia|40,322785904926995|229,56453926158017|2149,2260771763217|2419,113402342829|46,40663153223709|1,666841491013846|9,489614626550981|88,84354388243517|2190,64636965456|10,429206459475026
18029|Caquetá|Albania|28,852585813926613|4,777932110066248|38,612757080420586|72,24327500441345|1,3858660121369433|39,93809224756763|6,613670420913722|53,44823733151864|74,81455268309924|-3,436868345089561
18094|Caquetá|Belén de Los Andaquíes|27,411463428191777|5,456795616072185|63,95242251508255|96,82068155934653|1,8573423178397594|28,31157866967693|5,635981412429354|66,05243991789371|78,15286214471753|23,886290152830682
18150|Caquetá|Cartagena del Chairá|198,32011080960015|19,329984048817664|139,12453562094362|356,77463047936146|6,844122644548686|55,5869430915359|5,417981660536218|38,99507524792787|329,786592605362|8,183485465794726
18205|Caquetá|Curillo|12,067378355781404|5,232290293567544|71,97131193003165|89,27098057938059|1,7125139723737963|13,517694414761108|5,861132318262084|80,62117326697681|77,73163683667306|14,84510581830869
18247|Caquetá|El Doncello|37,32232593222993|10,853014824971932|137,84592082302956|186,02126158023142|3,5685057736256973|20,06347318321606|5,83428729209591|74,10223952468803|156,12889152070355|19,14595675942783
18256|Caquetá|El Paujíl|42,89313196095996|8,15202030584621|96,18132811050441|147,22648037731057|2,8242929909946146|29,134114903130108|5,537061189640814|65,3288239072291|118,11459693128889|24,647151327923524
18410|Caquetá|La Montañita|33,4236981264607|6,574068448444808|80,07929053245275|120,07705710735826|2,303476860266209|27,83520760054713|5,474874723626078|66,68991767582679|100,73515082699454|19,200751794755398
18460|Caquetá|Milán|52,529124259080696|6,08882847040549|53,87280125931472|112,4907539888009|2,157946364187026|46,696392722472346|5,412736829030115|47,890870448497544|86,01019227206034|30,787702035334874
18479|Caquetá|Morelia|9,0650354476076|2,4562136172474593|32,899381001198755|44,42063006605382|0,852135253315849|20,407264449261127|5,529443444622579|74,06329210611628|41,231354791204424|7,735072715897595
18592|Caquetá|Puerto Rico|104,32957302174015|79,7074188571909|176,47325542452285|360,51024730345387|6,91578418523272|28,93941955938977|22,109612543162587|48,950967897447654|303,0507532359825|18,960353489941095
18610|Caquetá|San José del Fragua|60,625079691171855|7,884315340361182|74,73978533298163|143,24918036451464|2,7479951638616544|42,32141471029998|5,503916546187979|52,17466874351205|100,87127076359165|42,0118724391235
18753|Caquetá|San Vicente del Caguán|360,9105694662919|43,204360189758575|371,40446274843003|775,5193924044805|14,877038279629536|46,53791678210609|5,571022544749581|47,89106067314433|642,0793094560186|20,78249228456137
18756|Caquetá|Solano|46,056890278880346|5,196865920158754|60,75626239320038|112,01001859223948|2,1487242622421046|41,11854533882861|4,639643833180129|54,241810827991266|75,60798613908003|48,14575061713497
18785|Caquetá|Solita|30,540254429760584|4,382678152245016|45,08007351466355|80,00300609666915|1,5347234328923351|38,17388360739622|5,478141842506947|56,347974550096836|60,263937115258926|32,75436343240883
18860|Caquetá|Valparaíso|31,18237776364798|7,140298700529321|58,78776912845717|97,11044559263448|1,862900954615971|32,110220042088926|7,352760722035952|60,537019235875114|78,37439084690918|23,90583779122819
19001|Cauca|Popayán|94,87965017571427|774,0484732385257|5276,376870539637|6145,304993953877|26,237234054929388|1,5439372052170335|12,595769843808915|85,86029295097404|5443,056571826643|12,901729255618676
19022|Cauca|Almaguer|63,64506878625079|11,518197863966815|97,59381795712298|172,75708460734057|0,737582279146364|36,84078654771792|6,66727960253932|56,49193384974277|123,05878775325263|40,38581702408679
19050|Cauca|Argelia|37,52871735770383|11,722870370707453|129,56996895260474|178,82155668101603|0,7634743989635502|20,986685304752154|6,55562482973954|72,4576898655083|141,66041153524097|26,232554842275356
19075|Cauca|Balboa|119,88107189559513|24,407529609149982|165,67674481332742|309,96534631807253|1,3233897012867366|38,67563691219165|7,8742768825854705|53,45008620522288|239,7745738796342|29,27365120610068
19100|Cauca|Bolívar|117,4784620417307|25,186201455758273|200,27613441213296|342,9407979096219|1,464177610483383|34,25619312657306|7,344183488601962|58,39962338482499|262,3905283479616|30,69861937045262
19110|Cauca|Buenos Aires|175,35525409650467|23,48566801583969|238,6566593920063|437,49758150435065|1,8678855574603141|40,08142250604895|5,3681823645935145|54,55039512935753|313,2866757401233|39,64768226123425
19130|Cauca|Cajibío|219,55789640925516|31,82459079119738|205,3951503429922|456,7776375434447|1,9502012998665195|48,066691178237186|6,967195452551134|44,96611336921168|343,67283561875763|32,91060281824434
19137|Cauca|Caldono|184,75108048934604|28,344174471157622|184,55791034476792|397,6531653052716|1,697770766636134|46,4603570670727|7,127863410668008|46,41177952225928|312,44986597126115|27,26943059141762
19142|Cauca|Caloto|366,9023756326052|1721,7257878299044|276,59086736646196|2365,219030828972|10,098246606814175|15,512405863909006|72,79350307047321|11,694091065617767|1952,1016806853122|21,162696299643024
19212|Cauca|Corinto|112,174832428219|27,899245141314548|181,72514098875234|321,79921855828593|1,3739141384054947|34,85864040651837|8,66976783421284|56,47159175926878|245,1159564810816|31,28448395530008
19256|Cauca|El Tambo|407,6684284294579|49,58185142356932|262,0670528782432|719,3173327312704|3,0711083074324486|56,674350787784874|6,89290375296609|36,432745459249034|613,7369916552555|17,202864176601707
19290|Cauca|Florencia|28,652530229730324|5,437757442888225|39,46516370138286|73,55545137400142|0,31404325669993544|38,95364611936529|7,3927320699037|53,653621810731|54,72874363637639|34,40003640995612
19300|Cauca|Guachené|121,66531331445988|205,8442000603694|171,17475010311523|498,6842634779445|2,129120646290758|24,397263403889387|41,27746053680584|34,32527605930478|384,74684944358916|29,61360546528937
19318|Cauca|Guapi|53,30112182847684|18,281798898726546|191,35137720863938|262,9342979358428|1,1225917546482345|20,271650464361468|6,952991314654352|72,77535822098417|197,28809631353056|33,27428407945463
19355|Cauca|Inzá|115,60984247475557|17,842561200891954|135,77556947915363|269,22797315480113|1,1494624518630976|42,94124459655685|6,62730584486212|50,43144955858104|206,28779957273812|30,51085605276913
19364|Cauca|Jambaló|27,522146345075264|9,192662577970196|95,27889615796053|131,993705081006|0,5635439961718632|20,85110523125676|6,96447044374469|72,18442432499855|107,40701126819204|22,89114418370859
19392|Cauca|La Sierra|120,3825633968609|11,251109902894669|60,20865920988975|191,84233250964533|0,8190662928286438|62,750781760229266|5,864769133960041|31,384449105810692|140,01589694366376|37,01467954516211
19397|Cauca|La Vega|46,81608331786566|11,295196362232277|107,7141598704793|165,82543955057724|0,7079877848260779|28,232147880775926|6,811497917837395|64,95635420138667|135,1218895942332|22,72285419375486
19418|Cauca|López de Micay|16,934895036025786|7,221723083242432|86,00409532609464|110,16071344536286|0,470328555729562|15,372898836957061|6,555624829739541|78,07147633330341|91,11501141571789|20,902924483812857
19450|Cauca|Mercaderes|121,51605285271852|20,394502474201165|137,47939129035757|279,38994661727725|1,1928487567669692|43,49335197059809|7,299655095370559|49,20699293403135|204,45618622827743|36,65027787681392
19455|Cauca|Miranda|144,8653087456909|561,3283085806015|315,986036531768|1022,1796538580604|4,3641718109755265|14,172196462619754|54,914838743067705|30,912964794312536|823,2555628837025|24,163103165384747
19473|Cauca|Morales|148,77649636712027|29,954957967150484|211,22390068064536|389,9553550149161|1,6649051480057793|38,15218702700709|7,6816378033851285|54,166175169607776|348,43400337856616|11,91656130967158
19513|Cauca|Padilla|76,11326858347564|11,746453631607771|86,01832434410294|173,87804655918637|0,7423681996378911|43,77393816508482|6,755570277015617|49,47049155789954|127,31234092730546|36,5759558678366
19517|Cauca|Páez|209,59214115276438|31,73604223733731|228,27698959542937|469,60517298553106|2,0049681584802164|44,631565666169124|6,758026542930591|48,61040779090029|365,2313156098558|28,577466639571657
19532|Cauca|Patía|139,8282428870007|30,27916987351944|236,47723414516167|406,5846469056818|1,7359035156921714|34,390930388337466|7,447199520188352|58,161870091474185|318,3852961079624|27,702080427675124
19533|Cauca|Piamonte|71,04275503558269|6,084262199428776|63,09914068915223|140,2261579241637|0,598692258512725|50,66298334580601|4,3388924644995495|44,998124189694444|102,86247002606208|36,323926392818315
19548|Cauca|Piendamó - Tunía|175,2727848424948|45,38007086110792|328,61719293703834|549,2700486406411|2,3450954573818033|31,910129685073485|8,261887021405338|59,82798329352117|413,7741809623381|32,746332157113464
19573|Cauca|Puerto Tejada|61,75211885848939|454,9719815762643|424,7744829489997|941,4985833837534|4,019705892372734|6,558917872882164|48,32423432238117|45,116847804736665|753,7354650538816|24,91101016673658
19585|Cauca|Puracé|41,98654207070518|10,971329643685277|98,53186816544908|151,48973987983953|0,6467818547750264|27,715766166083966|7,242292218857626|65,0419416150584|130,18361108861518|16,366214313045436
19622|Cauca|Rosas|59,182819161239166|9,763584052028339|72,83291335994576|141,77931657321326|0,605323432561799|41,74291468719121|6,886465732811269|51,37061957999752|111,81627841998039|26,796669122443983
19693|Cauca|San Sebastián|46,80292683207331|7,496453148713055|57,70210542022013|112,0014854010065|0,47818768797596634|41,787773317917726|6,693172971655685|51,519053710426576|75,35597933733281|48,62985842122656
19698|Cauca|Santander de Quilichao|313,13516356868547|1060,5071778975139|991,8132051731235|2365,455546639323|10,099256405462087|13,237837591730116|44,83310537812514|41,929057030144726|1959,465974674165|20,719398918507338
19701|Cauca|Santa Rosa|13,74546978508437|3,1370376743709114|30,970103936788203|47,85261139624349|0,20430559045939595|28,72459701575119|6,555624829739541|64,71977815450926|37,34537005000168|28,135325295140134
19743|Cauca|Silvia|41,45840672772641|26,739015295151177|217,38779272782799|285,5852147507056|1,2192993072619778|14,517000386002646|9,362885021373508|76,12011459262385|230,8599934693261|23,704939283319646
19760|Cauca|Sotará Paispamba|56,078199084330265|8,970602076121017|71,78944552239652|136,8382466828478|0,5842276517465537|40,98137797271227|6,555624829739543|52,46299719754819|104,78041272025473|30,595254523554736
19780|Cauca|Suárez|104,98608981152748|25,62322590582665|266,6132511858856|397,2225669032397|1,695932336961951|26,430041633838307|6,4505967285761665|67,11936163758554|385,26036989668194|3,1049643153708617
19785|Cauca|Sucre|40,51049065729054|6,293979866359253|48,61659727019398|95,42106779384378|0,4073979878853111|42,45445119605351|6,596006533858258|50,94954227008822|73,76202168027288|29,36341171267469
19807|Cauca|Timbío|257,4132443776439|41,50391288086706|224,74109632101323|523,6582535795242|2,2357465052554972|49,15672437473621|7,925763147465442|42,917512477798354|378,5040195752747|38,34945641188416
19809|Cauca|Timbiquí|4,586402171602975|9,037545754712932|125,12578591901098|138,7497338453269|0,5923887008929019|3,305521419389336|6,51355898439968|90,18091959621098|171,27920352301666|-18,992072013762275
19821|Cauca|Toribío|63,21921642159065|24,770292408886984|195,09450403901639|283,084012869494|1,208620485097652|22,332316043130156|8,750155884043673|68,91752807282617|243,8390309636093|16,094626750604846
19824|Cauca|Totoró|62,43390170169329|14,0186179672527|124,44440031163921|200,8969199805852|0,8577246394818389|31,07758033708378|6,978015376546074|61,94440428637014|172,51494176902887|16,451895656409565
19845|Cauca|Villa Rica|111,38737496548002|313,6846352968917|192,10409472380206|617,1761049861739|2,635018755873558|18,0479078929952|50,825790688043405|31,12630141896139|500,7970863052272|23,238757146046108
20001|Cesar|Valledupar|247,0930283936532|849,5730102799655|5952,4172079321515|7049,08324660577|18,93499430986319|3,505321468754563|12,052248222335104|84,44243030891033|6203,684938855454|13,627357225305637
20011|Cesar|Aguachica|166,34825804503106|271,89918722241873|856,7244063722713|1294,971851639721|3,4785068901034712|12,845704548280128|20,996532617920163|66,15776283379972|1068,9704672407186|21,141967091230217
20013|Cesar|Agustín Codazzi|264,3699865045033|93,77897736937578|466,94440946395|825,0933733378291|2,2163361933312924|32,0412204300008|11,3658623859749|56,592917184024294|745,8134572991781|10,629992696263235
20032|Cesar|Astrea|73,98584616980663|15,814455023303225|121,11393328759164|210,9142344807015|0,5665502434921923|35,07864054409106|7,49805012555956|57,42330933034938|169,00017479697553|24,801193095852405
20045|Cesar|Becerril|13028,490910542645|22,837019548800356|162,70789137182936|13214,035821463274|35,49506855522153|98,59584979617466|0,17282395671810333|1,2313262471072344|5490,605226641499|140,6662886150723
20060|Cesar|Bosconia|68,5825804806906|30,35093768236743|289,26530431725365|388,19882248031166|1,042765738126256|17,666869786594706|7,818400243577953|74,51472996982734|324,89002594236206|19,48622348572222
20175|Cesar|Chimichagua|345,83986650806224|27,366960322999592|192,62597498340727|565,8328018144691|1,5199197552177963|61,120505103106346|4,836580741738784|34,04291415515486|263,6196696254504|114,63982661779437
20178|Cesar|Chiriguaná|90,64149032558709|25,53998555655896|209,52760367319135|325,7090795553374|0,8749080344625989|27,82897254486492|7,841348970506597|64,32967848462849|265,3683230869898|22,7384925851031
20228|Cesar|Curumaní|85,98839062323495|30,420018220918482|262,6091839340854|379,01759277823885|1,0181034485654106|22,68717660120497|8,026017472681557|69,28680592611347|312,0137255317868|21,474653761546115
20238|Cesar|El Copey|256,33510767977214|119,82940413674228|223,91725025508336|600,0817620715977|1,611918082503792|42,71669693723969|19,968846199069294|37,31445686369103|452,57341894847707|32,59324055439359
20250|Cesar|El Paso|1702,775460182867|28,794880068990796|293,8298913681149|2025,4002316199726|5,440557377356306|84,07106080070598|1,421688396172436|14,507250803121583|637,8775580189435|217,5217886502009
20295|Cesar|Gamarra|52,39435404972838|13,879047010178205|114,43825609588315|180,71165715578974|0,4854211647476935|28,993344908878637|7,6802167766151435|63,32643831450622|144,84102164101694|24,765522300496357
20310|Cesar|González|30,65953311865697|7,117732400545461|26,57463153651078|64,35189705571321|0,1728597552264058|47,64355756616346|11,06064114066944|41,29580129316711|40,036508082970016|60,733041259125244
20383|Cesar|La Gloria|185,84456723454574|109,00576423457223|144,42333070769922|439,2736621768172|1,1799611386056272|42,30724107464|24,81500113036484|32,87775779499516|331,5893161643348|32,47521580554012
20400|Cesar|La Jagua de Ibirico|4445,687429968265|186,65790017818938|297,23388438543583|4929,57921453189|13,241658682655858|90,18391299733733|3,786487488180354|6,029599514482312|2645,567163608504|86,33355003575251
20443|Cesar|Manaure Balcón del Cesar|35,87626482164315|7,687865308275796|51,786561132810775|95,35069126272973|0,25612760317033634|37,625594892426655|8,062726348876295|54,311678758697035|79,97101600688873|19,231561662935714
20517|Cesar|Pailitas|55,93758810321772|20,36390721508262|147,79243411116238|224,09392942946272|0,6019530668282186|24,961670423484186|9,087219482887642|65,95111009362817|184,05451680138896|21,754104883652392
20550|Cesar|Pelaya|155,93573937954713|25,87677977203525|146,34208163895414|328,1546007905365|0,8814771057947387|47,51898617416675|7,8855453221430185|44,59546850369024|232,15271465073846|41,35290267194498
20570|Cesar|Pueblo Bello|122,79652627783295|22,890201084092332|150,44856600765726|296,13529336958254|0,79546799189848|41,46635981162182|7,72964303701718|50,803997151361|241,1815946782426|22,78519584574976
20614|Cesar|Río de Oro|189,79382896409902|21,093184158029768|108,60753755593575|319,49455067806457|0,8582147901337985|59,404402535598436|6,602048176804148|33,99354928759741|237,82020812872457|34,34289423593988
20621|Cesar|La Paz|291,5719725637908|64,18472200259434|177,602577552446|533,3592721188311|1,4326905257567668|54,667086109797545|12,034050096778696|33,29886379342377|398,837649021945|33,72841641875297
20710|Cesar|San Alberto|228,56996596659638|227,06425777403848|256,42371767720016|712,0579414178351|1,9127044748026998|32,09991107064582|31,888452409071206|36,01163652028296|555,2264648403202|28,246397913078347
